vehID,depart,from,to,arrival,arrival_speed,type
r_alt_and_1_11_small_truck.0,41381.52,lane_entry_A,lane_exit_D,41757.43,16.71,small_truck
r_alt_and_1_11_car_aggr3.0,41386.1,lane_entry_A,lane_exit_D,41761.65,15.52,car_aggr3
r_alt_and_1_11_car_aggr3.1,41390.43,lane_entry_A,lane_exit_D,41765.94,16.8,car_aggr3
r_alt_and_1_11_car_aggr3.2,41396.63,lane_entry_A,lane_exit_D,41770.13,16.02,car_aggr3
r_alt_and_1_11_big_truck.0,41657.45,lane_entry_A,lane_exit_D,42035.13,16.64,big_truck
r_alt_and_1_11_car_aggr5.0,41661.31,lane_entry_A,lane_exit_D,42038.3,15.72,car_aggr5
r_alt_and_1_11_car_aggr5.1,41664.61,lane_entry_A,lane_exit_D,42041.38,16.15,car_aggr5
r_alt_and_1_11_car_aggr5.2,41667.89,lane_entry_A,lane_exit_D,42044.57,15.86,car_aggr5
r_alt_and_1_11_car_aggr3.3,41672.78,lane_entry_A,lane_exit_D,42049.36,16.27,car_aggr3
r_alt_and_1_11_car_aggr3.4,41677.3,lane_entry_A,lane_exit_D,42053.53,16.97,car_aggr3
r_alt_and_1_11_car_aggr4.0,41681.08,lane_entry_A,lane_exit_D,42057.24,15.77,car_aggr4
r_alt_and_1_11_car_aggr3.5,41685.76,lane_entry_A,lane_exit_D,42061.78,16.16,car_aggr3
r_alt_and_1_11_car_aggr4.1,41881.45,lane_entry_A,lane_exit_D,42269.06,16.26,car_aggr4
r_luz_oba_KS_____10_car_aggr3.8,41886.24,lane_entry_A,lane_exit_D,42273.53,16.14,car_aggr3
r_alt_and_1_11_car_aggr3.6,41976.91,lane_entry_A,lane_exit_D,42377.54,15.19,car_aggr3
r_alt_and_1_11_car_aggr2.0,41982.56,lane_entry_A,lane_exit_D,42383.29,15.56,car_aggr2
r_alt_and_1_11_car_aggr2.1,41988.14,lane_entry_A,lane_exit_D,42388.55,15.77,car_aggr2
r_luz_oba_KS_____10_small_truck.2,41991.87,lane_entry_A,lane_exit_D,42392.11,16.14,small_truck
r_alt_and_1_11_car_aggr3.7,41996.45,lane_entry_A,lane_exit_D,42396.25,15.16,car_aggr3
r_alt_and_1_11_car_aggr3.8,42053.02,lane_entry_A,lane_exit_D,42446.32,15.1,car_aggr3
r_alt_and_1_11_car_aggr2.2,42058.82,lane_entry_A,lane_exit_D,42451.94,16.26,car_aggr2
r_alt_and_1_11_motorbike.0,42062.71,lane_entry_A,lane_exit_D,42455.62,16.32,motorbike
r_alt_and_1_11_small_truck.1,42066.64,lane_entry_A,lane_exit_D,42459.93,16.55,small_truck
r_luz_oba_KS_____10_car_aggr3.9,42071.26,lane_entry_A,lane_exit_D,42464.11,15.82,car_aggr3
r_alt_and_1_11_small_truck.2,42075.27,lane_entry_A,lane_exit_D,42468.01,16.05,small_truck
r_alt_and_1_11_car_aggr3.9,42079.81,lane_entry_A,lane_exit_D,42472.27,15.19,car_aggr3
r_alt_and_1_11_car_aggr3.10,42084.31,lane_entry_A,lane_exit_D,42476.64,15.86,car_aggr3
r_alt_and_1_11_car_aggr3.11,42088.86,lane_entry_A,lane_exit_D,42480.78,16.09,car_aggr3
r_alt_and_1_11_car_aggr4.2,42173.06,lane_entry_A,lane_exit_D,42548.29,16.57,car_aggr4
r_alt_and_1_11_small_truck.3,42315.8,lane_entry_A,lane_exit_D,42712.37,15.79,small_truck
r_alt_and_1_11_car_aggr1.0,42322.45,lane_entry_A,lane_exit_D,42718.86,15.16,car_aggr1
r_alt_and_1_11_car_aggr3.12,42326.82,lane_entry_A,lane_exit_D,42723.0,16.33,car_aggr3
r_alt_and_1_11_car_aggr5.3,42330.28,lane_entry_A,lane_exit_D,42726.18,15.28,car_aggr5
r_alt_and_1_11_small_truck.4,42334.64,lane_entry_A,lane_exit_D,42730.71,16.09,small_truck
r_luz_oba_KS_____10_car_aggr4.4,42338.59,lane_entry_A,lane_exit_D,42734.42,15.6,car_aggr4
r_alt_and_1_11_car_aggr1.1,42345.66,lane_entry_A,lane_exit_D,42741.49,15.2,car_aggr1
r_alt_and_1_11_car_aggr5.4,42349.08,lane_entry_A,lane_exit_D,42744.62,15.88,car_aggr5
r_alt_and_1_11_car_aggr4.3,42353.15,lane_entry_A,lane_exit_D,42748.72,15.35,car_aggr4
r_alt_and_1_11_car_aggr3.13,42520.07,lane_entry_A,lane_exit_D,42922.23,12.99,car_aggr3
r_alt_and_1_11_small_truck.5,42524.09,lane_entry_A,lane_exit_D,42926.26,12.99,small_truck
r_alt_and_1_11_big_truck.1,42574.05,lane_entry_A,lane_exit_D,42955.51,16.05,big_truck
r_alt_and_1_11_car_aggr3.14,42578.99,lane_entry_A,lane_exit_D,42959.77,16.69,car_aggr3
r_alt_and_1_11_car_aggr5.5,42582.35,lane_entry_A,lane_exit_D,42962.86,16.61,car_aggr5
r_alt_and_1_11_car_aggr3.15,42587.22,lane_entry_A,lane_exit_D,42967.71,15.84,car_aggr3
r_alt_and_1_11_car_aggr1.2,42594.14,lane_entry_A,lane_exit_D,42974.52,16.17,car_aggr1
r_luz_oba_KS_____11_car_aggr5.0,42597.47,lane_entry_A,lane_exit_D,42977.67,17.11,car_aggr5
r_alt_and_1_11_car_aggr4.4,42601.58,lane_entry_A,lane_exit_D,42981.75,15.75,car_aggr4
r_alt_and_1_11_car_aggr4.5,42605.39,lane_entry_A,lane_exit_D,42985.42,17.31,car_aggr4
r_alt_and_1_11_car_aggr1.3,42617.08,lane_entry_A,lane_exit_D,42992.45,16.17,car_aggr1
r_luz_oba_KS_____11_car_aggr5.1,42620.28,lane_entry_A,lane_exit_D,42995.5,16.78,car_aggr5
r_alt_and_1_11_car_aggr3.16,42625.18,lane_entry_A,lane_exit_D,43000.42,16.21,car_aggr3
r_alt_and_1_11_car_aggr3.17,42629.52,lane_entry_A,lane_exit_D,43004.57,17.02,car_aggr3
r_alt_and_1_11_car_aggr4.6,42648.33,lane_entry_A,lane_exit_D,43008.27,16.2,car_aggr4
r_luz_oba_KS_____11_small_truck.0,42685.69,lane_entry_A,lane_exit_D,43034.52,17.77,small_truck
r_alt_and_1_11_car_aggr5.6,42689.1,lane_entry_A,lane_exit_D,43037.65,18.26,car_aggr5
r_alt_and_1_11_car_aggr3.18,42693.81,lane_entry_A,lane_exit_D,43042.38,16.96,car_aggr3
r_alt_and_1_11_small_truck.6,42790.42,lane_entry_A,lane_exit_D,43151.2,16.67,small_truck
r_alt_and_1_11_car_aggr4.7,42794.4,lane_entry_A,lane_exit_D,43154.81,17.58,car_aggr4
r_alt_and_1_11_car_aggr4.8,42798.27,lane_entry_A,lane_exit_D,43158.35,16.78,car_aggr4
